timestamp,open,high,low,close,volume
2025-05-25 01:02:00,107326.74,107491.58,107120.0,107427.73,4.50318392
2025-05-25 01:03:00,107427.73,107628.02,107130.0,107330.0,4.21784807
2025-05-25 01:04:00,107594.79,107671.91,107270.0,107573.04,4.88000476
2025-05-25 01:05:00,107577.56,107594.6,107260.0,107448.91,2.63179354
2025-05-25 01:06:00,107448.9,107465.7,107120.0,107407.82,4.23562695
2025-05-25 01:07:00,107407.47,107451.27,107130.0,107433.01,1.69416693
2025-05-25 01:08:00,107432.45,107527.11,107150.0,107220.0,2.31440113
2025-05-25 01:09:00,107494.95,107555.89,107220.0,107494.42,4.99276804
2025-05-25 01:10:00,107494.41,107514.79,107210.0,107456.05,6.7492237
2025-05-25 01:11:00,107456.06,107487.6,107180.0,107463.08,1.18348771
2025-05-25 01:12:00,107461.45,107461.45,107140.0,107403.79,2.3977422
2025-05-25 01:13:00,107403.79,107450.7,107140.0,107422.67,4.38496082
2025-05-25 01:14:00,107422.67,107450.7,107130.0,107404.3,7.52702184
2025-05-25 01:15:00,107399.59,107408.0,107000.0,107278.16,13.2016446
2025-05-25 01:16:00,107286.19,107530.35,107000.0,107503.24,49.26226032
2025-05-25 01:17:00,107490.02,107490.02,107130.0,107427.66,4.24016847
2025-05-25 01:18:00,107418.16,107484.76,107100.0,107483.78,2.09758949
2025-05-25 01:19:00,107476.27,107685.95,107220.0,107676.45,21.20463437
2025-05-25 01:20:00,107610.0,107749.86,107350.0,107735.81,4.29773388
2025-05-25 01:21:00,107731.81,107731.81,107380.0,107723.19,1.82533459
2025-05-25 01:22:00,107725.85,107762.74,107390.0,107701.08,1.62899864
2025-05-25 01:23:00,107701.04,107792.64,107430.0,107792.64,4.21797672
2025-05-25 01:24:00,107793.8,107804.93,107460.0,107676.0,2.44016112
2025-05-25 01:25:00,107676.0,107834.1,107390.0,107764.02,3.46234199
2025-05-25 01:26:00,107764.03,107896.9,107510.0,107881.4,6.54437899
2025-05-25 01:27:00,107873.51,107897.55,107550.0,107859.83,4.21760369
2025-05-25 01:28:00,107859.82,107929.56,107590.0,107917.35,4.693593
2025-05-25 01:29:00,107924.65,107936.07,107590.0,107921.44,2.53315968
2025-05-25 01:30:00,107897.0,108033.7,107630.0,108004.67,6.26654652
2025-05-25 01:31:00,108011.42,108050.0,107730.0,107988.93,8.88733745
2025-05-25 01:32:00,107988.51,108049.49,107740.0,107996.71,2.15704377
2025-05-25 01:33:00,107996.25,107996.7,107640.0,107900.01,3.45220136
2025-05-25 01:34:00,107900.0,107962.1,107510.0,107785.8,1.95386665
2025-05-25 01:35:00,107783.98,107854.8,107510.0,107769.7,1.06938992
2025-05-25 01:36:00,107767.71,107846.63,107490.0,107819.29,2.89001247
2025-05-25 01:37:00,107819.26,107912.67,107520.0,107904.95,1.34319833
2025-05-25 01:38:00,107904.96,107922.74,107580.0,107883.95,1.4038514
2025-05-25 01:39:00,107883.94,107906.4,107550.0,107878.0,2.3048052
2025-05-25 01:40:00,107880.59,107917.99,107550.0,107882.14,1.4020233
2025-05-25 01:41:00,107885.92,107919.1,107570.0,107610.0,1.23871215
2025-05-25 01:42:00,107913.47,107919.0,107590.0,107610.0,4.86157415
2025-05-25 01:43:00,107904.6,107911.92,107580.0,107898.55,1.57541933
2025-05-25 01:44:00,107901.27,107929.23,107600.0,107929.22,1.32315306
2025-05-25 01:45:00,107929.23,107929.23,107510.0,107798.85,4.62393541
2025-05-25 01:46:00,107809.71,107881.5,107510.0,107766.2,1.89159745
2025-05-25 01:47:00,107766.2,107874.0,107460.0,107845.25,3.81789042
2025-05-25 01:48:00,107852.12,107887.19,107550.0,107873.47,2.9193555
2025-05-25 01:49:00,107873.47,107873.47,107792.55,107792.56,0.94333852
2025-05-25 01:50:00,107792.56,107835.6,107500.0,107800.7,2.74461791
2025-05-25 01:51:00,107794.0,107794.01,107500.0,107778.66,3.81183847
2025-05-25 01:52:00,107781.29,107816.74,107420.0,107716.1,4.10294573
2025-05-25 01:53:00,107716.1,107790.25,107430.0,107759.51,2.69053725
2025-05-25 01:54:00,107753.9,107784.67,107430.0,107753.9,2.80839404
2025-05-25 01:55:00,107714.08,107753.9,107664.6,107709.75,0.91104945
2025-05-25 01:56:00,107709.75,107753.8,107340.0,107680.2,4.4603072
2025-05-25 01:57:00,107680.2,107732.1,107400.0,107714.85,2.77503185
2025-05-25 01:58:00,107714.85,107732.1,107420.0,107677.43,1.34953487
2025-05-25 01:59:00,107732.1,107732.1,107400.0,107699.63,1.50374855
2025-05-25 02:00:00,107699.63,107746.81,107420.0,107722.82,1.78154418
2025-05-25 02:01:00,107727.1,107756.06,107440.0,107460.0,1.58291681
2025-05-25 02:02:00,107450.0,107845.02,107450.0,107813.41,3.78221046
2025-05-25 02:03:00,107778.7,107838.2,107510.0,107731.11,1.60568632
2025-05-25 02:04:00,107730.98,107764.5,107370.0,107709.44,3.02857569
2025-05-25 02:05:00,107709.42,107741.9,107420.0,107420.0,2.11159193
2025-05-25 02:06:00,107704.9,107712.4,107330.0,107618.41,16.66999373
2025-05-25 02:07:00,107618.41,107700.1,107320.0,107614.36,3.45712237
2025-05-25 02:08:00,107631.44,107696.1,107350.0,107639.72,1.35819389
2025-05-25 02:09:00,107639.71,107696.1,107330.0,107592.9,2.02901473
2025-05-25 02:10:00,107672.1,107672.1,107210.0,107561.6,5.38026645
2025-05-25 02:11:00,107561.6,107652.2,107230.0,107549.14,4.34818446
2025-05-25 02:12:00,107549.11,107639.11,107260.0,107634.63,5.96101963
2025-05-25 02:13:00,107632.7,107692.0,107340.0,107360.0,2.52624435
2025-05-25 02:14:00,107646.47,107684.33,107370.0,107609.1,3.9693779
2025-05-25 02:15:00,107612.66,107678.0,107340.0,107672.69,2.85840219
2025-05-25 02:16:00,107672.59,107724.74,107390.0,107709.49,5.03176743
2025-05-25 02:17:00,107709.53,107724.5,107340.0,107645.94,4.43810929
2025-05-25 02:18:00,107645.93,107680.8,107260.0,107561.75,3.1534943
2025-05-25 02:19:00,107569.8,107619.26,107310.0,107520.41,2.16793963
2025-05-25 02:20:00,107520.73,107587.3,107260.0,107573.29,2.45114694
2025-05-25 02:21:00,107573.28,107642.92,107270.0,107340.0,3.30921437
2025-05-25 02:22:00,107642.95,107732.84,107350.0,107682.09,4.32939917
2025-05-25 02:23:00,107682.09,107688.9,107370.0,107668.27,2.73889621
2025-05-25 02:24:00,107687.3,107764.43,107390.0,107743.4,32.53993844
2025-05-25 02:25:00,107762.03,107773.82,107440.0,107773.82,4.91132661
2025-05-25 02:26:00,107773.82,107889.87,107480.0,107874.0,6.93698782
2025-05-25 02:27:00,107876.55,107933.08,107570.0,107866.6,11.46247994
2025-05-25 02:28:00,107897.0,107933.08,107590.0,107900.14,2.89058815
2025-05-25 02:29:00,107901.98,107903.11,107600.0,107885.78,1.25310904
2025-05-25 02:30:00,107885.77,107896.0,107560.0,107849.42,1.55218962
2025-05-25 02:31:00,107866.7,107915.69,107560.0,107895.06,8.49335642
2025-05-25 02:32:00,107915.7,107967.0,107630.0,107948.0,3.66733441
2025-05-25 02:33:00,107866.7,107992.11,107650.0,107961.0,2.4046557
2025-05-25 02:34:00,107992.11,107994.77,107690.0,107965.22,1.60204533
2025-05-25 02:35:00,107965.46,107969.99,107640.0,107923.96,2.00942067
2025-05-25 02:36:00,107925.01,107952.0,107620.0,107952.0,1.9991783
2025-05-25 02:37:00,107916.53,107952.0,107610.0,107893.54,1.38207033
2025-05-25 02:38:00,107893.54,107952.0,107550.0,107846.97,1.57815034
2025-05-25 02:39:00,107846.95,107866.7,107470.0,107793.46,0.95865116
2025-05-25 02:40:00,107793.97,107854.8,107490.0,107778.8,0.91754589
2025-05-25 02:41:00,107778.79,107835.6,107470.0,107812.1,1.09575455
2025-05-25 02:42:00,107780.72,107812.0,107380.0,107745.91,4.2937962
2025-05-25 02:43:00,107745.92,107753.8,107736.23,107746.89,1.46118504
2025-05-25 02:44:00,107748.0,107773.0,107450.0,107768.6,2.09005888
2025-05-25 02:45:00,107460.0,107805.98,107460.0,107801.0,1.88014826
2025-05-25 02:46:00,107796.26,107854.0,107500.0,107833.78,1.114322
2025-05-25 02:47:00,107836.01,107855.0,107520.0,107792.65,1.70802101
2025-05-25 02:48:00,107792.65,107821.2,107480.0,107779.01,1.05363899
2025-05-25 02:49:00,107779.01,107812.6,107470.0,107789.24,2.58269985
2025-05-25 02:50:00,107789.24,107816.72,107480.0,107500.0,2.17296408
2025-05-25 02:51:00,107831.41,107898.0,107550.0,107883.75,0.45549245
2025-05-25 02:52:00,107883.75,107895.16,107570.0,107892.89,2.27625503
2025-05-25 02:53:00,107892.89,107909.83,107863.1,107909.65,0.99794102
2025-05-25 02:54:00,107906.49,108018.86,107620.0,108000.0,5.48584715
2025-05-25 02:55:00,108013.44,108013.45,107680.0,108011.2,2.04614964
2025-05-25 02:56:00,108011.19,108015.46,107650.0,108010.36,1.80778177
2025-05-25 02:57:00,108010.35,108041.95,107710.0,108029.37,2.68709385
2025-05-25 02:58:00,108026.0,108031.09,107720.0,107989.11,0.48124084
2025-05-25 02:59:00,107989.2,108000.0,107600.0,107962.82,3.12024493
2025-05-25 03:00:00,107960.9,108145.83,107650.0,108048.7,9.77213159
2025-05-25 03:01:00,108100.96,108170.18,107810.0,107870.0,3.88354273
2025-05-25 03:02:00,108159.21,108166.56,107870.0,107870.0,0.92651383
2025-05-25 03:03:00,108159.9,108234.0,107880.0,108229.71,6.3976277
2025-05-25 03:04:00,108234.0,108276.47,107880.0,107950.0,7.37623172
2025-05-25 03:05:00,108178.4,108277.6,107950.0,108214.4,3.87675418
2025-05-25 03:06:00,108214.41,108278.01,107960.0,108221.96,3.44749151
2025-05-25 03:07:00,108221.94,108235.61,107930.0,108202.39,2.21614658
2025-05-25 03:08:00,108202.0,108285.29,107870.0,107980.0,3.06098306
2025-05-25 03:09:00,108285.08,108287.24,107880.0,108197.08,2.2608295
2025-05-25 03:10:00,108197.08,108229.44,107840.0,108200.84,10.54629694
2025-05-25 03:11:00,108180.2,108234.51,107910.0,108234.51,1.73807051
2025-05-25 03:12:00,108234.51,108234.82,107920.0,107920.0,1.50061353
2025-05-25 03:13:00,108227.34,108227.34,107860.0,108180.2,1.81754462
2025-05-25 03:14:00,108198.52,108206.6,107890.0,108188.99,1.35579327
2025-05-25 03:15:00,108192.23,108217.71,107890.0,107920.0,1.18485907
2025-05-25 03:16:00,108215.08,108242.02,107920.0,108214.22,1.92076315
2025-05-25 03:17:00,108213.0,108242.74,107930.0,108211.79,1.12017642
2025-05-25 03:18:00,108211.78,108240.81,107930.0,108239.38,0.9690705
2025-05-25 03:19:00,108236.0,108256.0,107900.0,108201.87,2.38518316
2025-05-25 03:20:00,108199.9,108241.0,107800.0,108167.38,2.17318032
2025-05-25 03:21:00,108172.86,108175.71,107860.0,108151.42,0.98356906
2025-05-25 03:22:00,108156.98,108173.61,107830.0,108103.71,3.2992145
2025-05-25 03:23:00,108103.72,108157.8,107790.0,108100.13,1.31982402
2025-05-25 03:24:00,108101.22,108135.0,107780.0,108108.19,1.952954
2025-05-25 03:25:00,108120.38,108136.73,107800.0,108126.0,1.09752937
2025-05-25 03:26:00,108126.0,108186.39,107780.0,108155.59,2.61856515
2025-05-25 03:27:00,108152.49,108206.2,107850.0,107890.0,1.8532649
2025-05-25 03:28:00,108188.22,108197.55,107880.0,108194.06,0.94315551
2025-05-25 03:29:00,108194.09,108195.69,107880.0,108191.47,1.13551629
2025-05-25 03:30:00,108191.47,108233.35,107910.0,108228.54,0.94405726
2025-05-25 03:31:00,108227.58,108233.24,107910.0,108228.31,1.97245093
2025-05-25 03:32:00,108228.31,108283.52,107920.0,108277.34,1.39873946
2025-05-25 03:33:00,108277.35,108277.37,107930.0,108220.78,1.67317707
2025-05-25 03:34:00,108233.0,108259.2,107950.0,108229.85,1.696251
2025-05-25 03:35:00,108225.6,108245.86,107860.0,107920.0,2.84605731
2025-05-25 03:36:00,108232.46,108263.58,107900.0,108221.91,2.4133948
2025-05-25 03:37:00,108214.97,108229.18,107910.0,108192.65,3.64978006
2025-05-25 03:38:00,108194.0,108250.06,107900.0,108225.02,1.60026706
2025-05-25 03:39:00,108225.01,108257.63,107930.0,108249.66,1.11002833
2025-05-25 03:40:00,108243.6,108254.41,107950.0,108243.62,2.06317943
2025-05-25 03:41:00,108228.1,108263.67,107940.0,108263.67,1.25254253
2025-05-25 03:42:00,108263.66,108263.66,107940.0,108239.84,1.69606669
2025-05-25 03:43:00,108239.85,108255.72,107940.0,108255.72,1.02594925
2025-05-25 03:44:00,108263.67,108278.42,107940.0,108254.45,1.60478785
2025-05-25 03:45:00,108254.44,108271.8,107950.0,108217.37,2.77932023
2025-05-25 03:46:00,108175.5,108238.0,107840.0,108213.17,2.5047794
2025-05-25 03:47:00,108213.19,108254.46,107900.0,108235.79,1.73901831
2025-05-25 03:48:00,108235.8,108270.93,107950.0,108265.32,0.8311009
2025-05-25 03:49:00,108265.31,108274.36,107960.0,108260.61,1.90067451
2025-05-25 03:50:00,108260.61,108263.75,107960.0,108263.75,3.30491678
2025-05-25 03:51:00,108263.75,108263.75,107940.0,108241.57,2.02665293
2025-05-25 03:52:00,108241.57,108306.58,107940.0,108278.6,1.77070314
2025-05-25 03:53:00,108278.6,108283.82,107980.0,108276.96,1.52847699
2025-05-25 03:54:00,108276.96,108279.85,107980.0,108230.82,1.3127726
2025-05-25 03:55:00,108249.9,108249.9,107950.0,108242.91,1.12230041
2025-05-25 03:56:00,108242.91,108247.57,107940.0,108184.46,2.24709499
2025-05-25 03:57:00,108184.45,108228.1,107830.0,108228.0,3.69092386
2025-05-25 03:58:00,108150.55,108228.1,107800.0,108228.0,2.58587075
2025-05-25 03:59:00,108141.39,108228.1,108133.0,108134.39,0.33477623
2025-05-25 04:00:00,108141.0,108146.16,107800.0,108138.09,4.4478143
2025-05-25 04:01:00,108138.09,108154.47,107800.0,107850.0,1.10719067
2025-05-25 04:02:00,108146.3,108148.14,107800.0,108136.73,1.20845711
2025-05-25 04:03:00,108136.73,108141.68,107800.0,107830.0,3.37933539
2025-05-25 04:04:00,107830.0,108123.18,107780.0,108114.4,2.22027562
2025-05-25 04:05:00,108108.52,108161.03,107810.0,108160.81,0.95684672
2025-05-25 04:06:00,108160.81,108180.6,107840.0,108159.0,1.04657627
2025-05-25 04:07:00,108178.39,108184.49,107850.0,107850.0,1.19304884
2025-05-25 04:08:00,108136.86,108136.86,107820.0,108096.21,3.36933742
2025-05-25 04:09:00,108108.4,108108.4,107800.0,107820.0,3.99150785
2025-05-25 04:10:00,108096.95,108096.96,107750.0,108064.77,2.53361223
2025-05-25 04:11:00,108063.98,108073.6,107740.0,108059.09,2.10590238
2025-05-25 04:12:00,108059.09,108059.1,107730.0,108054.57,0.70629204
2025-05-25 04:13:00,108054.57,108057.26,107730.0,108035.86,1.62008795
2025-05-25 04:14:00,108035.86,108056.0,107700.0,107740.0,1.12916494
2025-05-25 04:15:00,108018.93,108054.4,107700.0,108035.42,2.40546016
2025-05-25 04:16:00,108035.43,108065.04,107730.0,108039.14,3.59936221
2025-05-25 04:17:00,108031.77,108036.01,107700.0,108034.71,1.43294058
2025-05-25 04:18:00,108034.61,108119.4,107720.0,108088.04,5.06660442
2025-05-25 04:19:00,108088.03,108088.03,107800.0,108041.15,0.85533419
2025-05-25 04:20:00,108041.15,108089.28,107780.0,108078.77,1.46838965
2025-05-25 04:21:00,108078.75,108078.75,107710.0,108000.92,1.73177601
2025-05-25 04:22:00,107997.0,108039.2,107660.0,107986.12,0.66051209
2025-05-25 04:23:00,107986.11,108031.1,107700.0,107979.75,1.3051737
2025-05-25 04:24:00,107680.0,108011.0,107650.0,107983.52,1.93771253
2025-05-25 04:25:00,107983.52,108001.76,107700.0,108000.0,0.83217684
2025-05-25 04:26:00,108001.76,108001.76,107700.0,108001.75,3.39807741
2025-05-25 04:27:00,107996.0,108020.66,107700.0,107730.0,1.75618444
2025-05-25 04:28:00,108020.66,108071.03,107740.0,108015.19,2.00464014
2025-05-25 04:29:00,108015.53,108057.2,107730.0,108023.32,0.59327679
2025-05-25 04:30:00,108023.31,108057.2,107710.0,108019.89,1.24102931
2025-05-25 04:31:00,108019.89,108071.04,107740.0,108059.78,0.96511127
2025-05-25 04:32:00,108059.77,108086.0,107760.0,108086.0,1.53113748
2025-05-25 04:33:00,108094.67,108150.0,107790.0,108148.0,1.55395526
2025-05-25 04:34:00,108142.21,108148.0,107850.0,107850.0,0.96679078
2025-05-25 04:35:00,108142.2,108142.2,107820.0,108118.94,2.48038249
2025-05-25 04:36:00,108118.94,108152.0,108049.9,108118.97,1.18142463
2025-05-25 04:37:00,108118.97,108235.6,107850.0,108157.7,7.34413346
2025-05-25 04:38:00,108171.52,108185.0,107870.0,108184.51,0.90748589
2025-05-25 04:39:00,108184.52,108233.11,107880.0,108233.11,2.34496501
2025-05-25 04:40:00,108233.1,108238.0,108143.1,108225.4,0.13933818
2025-05-25 04:41:00,108234.78,108234.78,107930.0,108229.69,1.1116812
2025-05-25 04:42:00,108229.69,108243.53,107930.0,108237.29,1.74079784
2025-05-25 04:43:00,108237.29,108239.26,107900.0,108219.53,1.35137518
2025-05-25 04:44:00,108217.59,108227.0,107930.0,108212.9,1.09154179
2025-05-25 04:45:00,108217.69,108217.69,107910.0,108198.12,0.87029012
2025-05-25 04:46:00,108198.12,108230.16,107910.0,108195.22,14.72649275
2025-05-25 04:47:00,108193.85,108212.9,107880.0,108184.97,1.61851523
2025-05-25 04:48:00,108197.0,108212.9,107910.0,108204.8,2.31557491
2025-05-25 04:49:00,108204.79,108217.56,108200.0,108201.12,0.14448852
2025-05-25 04:50:00,108200.01,108212.9,107910.0,108205.95,1.30151372
2025-05-25 04:51:00,107910.0,108241.84,107910.0,108236.75,1.81069263
2025-05-25 04:52:00,108236.74,108255.0,107930.0,108254.2,0.96453416
2025-05-25 04:53:00,108253.73,108253.73,107940.0,108249.38,0.58204442
2025-05-25 04:54:00,108251.45,108274.54,107960.0,108274.54,1.72436442
2025-05-25 04:55:00,108233.0,108287.58,107940.0,108260.23,3.43266327
2025-05-25 04:56:00,108260.23,108320.64,107940.0,108309.61,2.00649131
2025-05-25 04:57:00,108309.61,108316.53,108010.0,108315.13,2.42000572
2025-05-25 04:58:00,108315.12,108315.12,107990.0,108295.3,3.50669583
2025-05-25 04:59:00,108295.3,108310.88,108010.0,108280.48,1.41652442
2025-05-25 05:00:00,108280.48,108283.89,107980.0,108283.88,1.18475815
2025-05-25 05:01:00,108283.89,108299.73,107990.0,108269.93,1.20892684
2025-05-25 05:02:00,108269.93,108305.3,108000.0,108284.74,2.62315643
2025-05-25 05:03:00,108284.74,108294.0,108000.0,108284.77,1.24607315
2025-05-25 05:04:00,108284.77,108284.77,107980.0,108274.03,1.22623222
2025-05-25 05:05:00,108273.48,108273.48,108236.0,108238.58,0.26145548
2025-05-25 05:06:00,108238.58,108305.29,107950.0,108298.0,3.05124416
2025-05-25 05:07:00,108298.0,108327.68,108020.0,108280.23,1.98703398
2025-05-25 05:08:00,108280.23,108285.1,108000.0,108277.28,2.60352109
2025-05-25 05:09:00,108277.51,108287.4,107970.0,108224.78,0.55779301
2025-05-25 05:10:00,108224.78,108258.9,107960.0,108220.0,1.60782793
2025-05-25 05:11:00,108220.64,108258.9,107900.0,108206.3,1.37649273
2025-05-25 05:12:00,107910.0,108258.9,107910.0,108166.47,0.71477695
2025-05-25 05:13:00,108166.47,108226.6,107820.0,108158.74,1.08528278
2025-05-25 05:14:00,108158.74,108226.6,107870.0,108153.97,0.57173468
2025-05-25 05:15:00,108153.98,108187.0,107840.0,108172.31,3.20577294
2025-05-25 05:16:00,108172.32,108204.19,107880.0,108184.53,0.88831339
2025-05-25 05:17:00,108184.53,108191.0,107890.0,108159.87,0.88361528
2025-05-25 05:18:00,108164.75,108174.2,107880.0,108159.83,1.31424234
2025-05-25 05:19:00,108159.84,108174.2,107880.0,108107.49,0.68079546
2025-05-25 05:20:00,108110.66,108174.1,107830.0,107840.0,2.12705142
2025-05-25 05:21:00,108130.0,108169.1,107840.0,108137.09,0.57841924
2025-05-25 05:22:00,108137.1,108170.47,107840.0,108157.9,3.09433111
2025-05-25 05:23:00,108139.28,108158.0,107850.0,108141.38,2.06549619
2025-05-25 05:24:00,108141.38,108158.0,107850.0,108133.5,0.69120097
2025-05-25 05:25:00,108158.0,108158.0,107830.0,108108.82,1.07625063
2025-05-25 05:26:00,108108.82,108158.0,107830.0,107830.0,1.94406819
2025-05-25 05:27:00,108130.32,108158.0,107830.0,108136.92,0.81116809
2025-05-25 05:28:00,108133.18,108158.0,107830.0,108110.94,0.96978978
2025-05-25 05:29:00,108158.0,108158.0,107820.0,108119.0,0.6111962
2025-05-25 05:30:00,108158.0,108158.0,107820.0,108126.6,1.50107914
2025-05-25 05:31:00,108126.6,108161.07,107830.0,108161.07,1.0578528
2025-05-25 05:32:00,108159.89,108165.65,107860.0,108165.32,1.59731062
2025-05-25 05:33:00,108165.32,108170.01,108157.9,108170.01,0.66331992
2025-05-25 05:34:00,108170.01,108170.01,107860.0,108136.0,1.26148251
2025-05-25 05:35:00,108137.76,108158.0,107860.0,108116.02,0.61803886
2025-05-25 05:36:00,108116.02,108158.0,107840.0,108110.61,2.09083508
2025-05-25 05:37:00,108120.23,108158.0,107840.0,108113.54,1.4943302
2025-05-25 05:38:00,108158.0,108158.0,107780.0,108136.2,1.27150763
2025-05-25 05:39:00,107830.0,108134.5,107770.0,108077.14,2.27332692
2025-05-25 05:40:00,108077.13,108092.1,107720.0,108012.24,2.28003664
2025-05-25 05:41:00,108012.25,108092.1,107730.0,108092.1,1.56057409
2025-05-25 05:42:00,108050.13,108092.1,107720.0,107720.0,1.31766654
2025-05-25 05:43:00,108000.02,108092.1,107710.0,108092.1,1.54855154
2025-05-25 05:44:00,108044.01,108092.1,107730.0,108065.08,1.90944039
2025-05-25 05:45:00,108065.08,108090.51,107770.0,108084.0,0.6896438
2025-05-25 05:46:00,108080.18,108103.99,107780.0,108088.6,2.37117029
2025-05-25 05:47:00,108087.75,108088.6,108050.14,108050.14,0.17787379
2025-05-25 05:48:00,108050.14,108088.6,107730.0,108040.58,1.15297916
2025-05-25 05:49:00,108056.8,108056.8,107740.0,108051.68,0.59326273
2025-05-25 05:50:00,108050.84,108056.8,107740.0,108049.0,4.93888138
2025-05-25 05:51:00,108036.56,108065.37,107750.0,107760.0,0.50533843
2025-05-25 05:52:00,108071.04,108119.08,107760.0,108112.99,1.18839582
2025-05-25 05:53:00,108056.8,108125.0,107820.0,108119.55,0.77612377
2025-05-25 05:54:00,108119.54,108119.74,107820.0,108119.74,1.00552292
2025-05-25 05:55:00,108119.74,108135.0,107820.0,108119.81,0.90096952
2025-05-25 05:56:00,108122.0,108128.0,107820.0,108096.4,0.55257602
2025-05-25 05:57:00,108119.81,108159.0,107840.0,108126.61,4.32733474
